lab_id,study_area,stevenson_age,stevenson_sd,post_mean,post_sd,q025,q975,ci_width,age_diff,exceeds_claimed
DHR-1723,SA1,508.1339408958615,30,513.8185555355723,154.5924707292481,217.4146922037143,821.0773397271223,603.6626475234079,5.684614639710787,TRUE
DHR-1724,SA1,518.3377955204811,30,523.1548126597743,151.78516343851663,233.23793479398884,820.6363145108571,587.3983797168682,4.817017139293171,TRUE
DHR-1725,SA1,286.0070053588212,30,466.80139122152985,154.4957985765058,181.86434336160823,783.0899379520229,601.2255945904146,180.79438586270868,TRUE
DHR-1726,SA1,391.80112125047606,30,499.6562227787861,156.4891653091239,204.57831823418448,811.2662973003539,606.6879790661694,107.85510152831006,TRUE
DHR-1727,SA1,492.61859052003183,30,522.3219427941652,153.6992489986447,231.4043445965587,825.9909753050143,594.5866307084557,29.703352274133408,TRUE
DHR-1590,SA1,669.483607652194,30,564.7253140316056,148.62656171650687,275.41107704012535,848.3610505359912,572.9499734958658,-104.75829362058835,TRUE
DHR-1591,SA1,602.2333574635761,30,537.3358209559786,151.82137217786143,245.19648583206555,833.6793275187442,588.4828416866787,-64.89753650759747,TRUE
DHR-1592,SA1,731.9302452135116,30,720.7128345893688,116.11106878258171,460.1025521761481,890.2676306416257,430.1650784654776,-11.217410624142872,TRUE
DHR-1594,SA1,403.4780327891896,30,587.1626278858342,146.4244562302711,297.6781962583966,857.9924572645739,560.3142610061773,183.6845950966446,TRUE
DHR-1596,SA1,713.855453958638,30,570.293997921253,146.92176929741564,279.32085776067146,850.470931491467,571.1500737307956,-143.56145603738503,TRUE
DHR-1598,SA1,667.3933636085038,30,553.847683730363,152.66381860094074,257.78685802445625,843.9824807972061,586.1956227727499,-113.54567987814085,TRUE
DHR-1599,SA1,648.7736745022804,30,553.3117933288128,153.28521031631888,253.26839212310395,844.0361196229939,590.7677274998899,-95.46188117346765,TRUE
DHR-1600,SA1,507.9705622284028,30,493.4297577804484,152.7416063874458,205.5484055057951,800.7386316105685,595.1902261047734,-14.540804447954372,TRUE
DHR-1601,SA1,376.52471927844215,30,488.05470074052226,155.33321163719452,198.1457896701056,802.6990600191125,604.5532703490069,111.52998146208012,TRUE
DHR-1602,SA1,520.4604903695785,30,514.4797172414778,153.75802405487832,222.22272334307308,817.6091127646619,595.3863894215888,-5.980773128100623,TRUE
DHR-1603,SA1,582.6132181338534,30,538.1955796922788,152.9880253482581,246.29798167344168,836.9391637885855,590.6411821151438,-44.41763844157458,TRUE
DHR-1604,SA1,606.4923768344593,30,548.3080396633632,151.73977206516537,252.29247464961352,840.6240053520604,588.3315307024469,-58.184337171096104,TRUE
DHR-1605,SA1,567.501999348058,30,527.0067398950815,153.56305070075388,236.9664716593518,826.0658233304176,589.0993516710658,-40.495259452976484,TRUE
DHR-1606,SA1,677.9971899131199,30,543.1860552738643,153.53939066057345,248.23398241641877,837.8108278610714,589.5768454446527,-134.81113463925556,TRUE
DHR-1607,SA1,512.7682767200299,30,511.0293089238237,154.912403117609,218.41104885089482,818.9739689816017,600.562920130707,-1.738967796206225,TRUE
DHR-1608,SA1,628.7039325426923,30,546.9068028102195,151.1226022288602,252.0512423779515,837.5498793694732,585.4986369915216,-81.79712973247285,TRUE
DHR-1609,SA1,529.3130860081333,30,529.7856240583706,153.00356450231072,236.15698137249478,833.036147311286,596.8791659387912,0.47253805023729,TRUE
DHR-1610,SA1,531.556955508326,30,522.0117718581821,155.0525340675628,226.45722602625935,828.1397848370314,601.682558810772,-9.54518365014394,TRUE
DHR-1611,SA1,682.16361001649,30,560.4551964007808,149.75633984289846,265.37130698716834,845.9592358638224,580.5879288766541,-121.70841361570922,TRUE
DHR-1612,SA1,541.8918430176484,30,527.6667448722977,152.25740883246863,236.19984455351607,828.5191730309921,592.319328477476,-14.225098145350671,TRUE
DHR-1613,SA1,662.4600180202739,30,542.5373753223396,150.2682020182897,250.0475437198924,834.9964079416997,584.9488642218073,-119.9226426979343,TRUE
DHR-1614,SA1,234.28183100815835,30,491.566078211371,153.7052432705694,203.02634841170774,802.6291107609002,599.6027623491924,257.28424720321266,TRUE
DHR-1615,SA1,465.9227642626125,30,509.56331875476246,151.5300755959863,219.900954456028,813.5897626276758,593.6888081716478,43.64055449214999,TRUE
RBC-39,SA2,715.7544605623588,30,579.3444208386484,149.6586204961539,283.63621084130205,853.5817943307194,569.9455834894173,-136.41003972371038,TRUE
RBC-11,SA2,636.7559828000211,30,550.3972382705474,149.5911887452484,259.7966858052305,839.4576951173839,579.6610093121534,-86.35874452947371,TRUE
RBC-78,SA2,636.6712827153008,30,555.7532653491178,152.9057274606244,260.33552926515733,846.0564207856984,585.720891520541,-80.918017366183,TRUE
RBC-25,SA2,576.3906315750731,30,550.8096900223119,155.83574220073174,245.80683399274707,846.1142704222957,600.3074364295486,-25.58094155276126,TRUE
RBC-22,SA2,625.1248811612761,30,566.2493010485662,149.3456592448208,273.65797119111625,848.1491141049972,574.491142913881,-58.87558011270994,TRUE
RBC-55,SA2,540.8180431452598,30,537.7020566718202,151.87124916823456,244.90254848614333,831.9464595673917,587.0439110812483,-3.115986473439648,TRUE
RBC-8,SA2,733.7143797232065,30,586.056028443852,148.58196633394618,293.12939570010417,861.4953013857427,568.3659056856385,-147.65835127935452,TRUE
RBC-48,SA2,696.623859046843,30,570.1971003817144,150.16617037667868,274.8952709950734,848.5717090355121,573.6764380404386,-126.42675866512855,TRUE
RBC-75,SA2,659.0013883101724,30,555.8275368350327,149.80574159212495,263.39533534899033,844.4022656084007,581.0069302594104,-103.17385147513971,TRUE
RBC-12,SA2,655.088636720405,30,569.3296735165037,149.05214693443367,278.68058503742515,848.8338703420391,570.153285304614,-85.75896320390132,TRUE
RBC-16,SA2,642.5541702422568,30,571.9526056656955,147.21146310058714,281.4710266786681,850.1009050483418,568.6298783696736,-70.60156457656126,TRUE
RBC-9,SA2,613.7856585978385,30,550.3952172358275,152.73329310064244,254.68287850336156,841.9418311618705,587.2589526585089,-63.39044136201096,TRUE
RBC-5,SA2,631.9434018195329,30,574.3074568374238,150.95089870712349,276.72770471151097,858.7460729514095,582.0183682398986,-57.635944982109095,TRUE
RBC-41,SA2,611.1409675407415,30,554.9832058221342,152.96810991882103,255.64374684288683,846.4442630713947,590.800516228508,-56.157761718607276,TRUE
RBC-37,SA2,603.3405325586376,30,552.7365495589414,153.0771462659575,254.92542384078214,845.3577825088672,590.432358668085,-50.6039829996962,TRUE
RBC-54,SA2,594.804191247386,30,547.6506732996692,154.77955611546196,248.44690195297954,838.4430596792454,589.9961577262659,-47.153517947716864,TRUE
RBC-18,SA2,558.5151767506414,30,543.2472638988016,152.25825215949524,247.50234080941453,836.3956997101178,588.8933589007033,-15.26791285183981,TRUE
RBC-71,SA2,551.9963338634028,30,544.5945305025039,154.39299523584864,244.22925450191758,838.8492117846287,594.6199572827111,-7.401803360898953,TRUE
RBC-47,SA2,547.8973003958097,30,535.3758550474173,154.7642118786957,235.7709816182847,834.3655406056649,598.5945589873802,-12.521445348392376,TRUE
RBC-70,SA2,269.9504156592945,30,447.6679083285223,155.85351384433082,166.13197430406186,768.1794524441328,602.047478140071,177.7174926692278,TRUE
RBC-52,SA2,537.9346535529379,30,536.3861010435677,154.55790215140905,237.43381683289795,836.4383743770695,599.0045575441716,-1.5485525093702108,TRUE
RBC-32,SA2,530.037776871802,30,541.3434458633949,154.567585527515,246.51393534901317,840.3978583554789,593.8839230064657,11.305668991592938,TRUE
RBC-59,SA2,506.5814681671292,30,533.2561259255319,154.7268331517517,237.82394740648397,836.2766145009291,598.4526670944451,26.67465775840276,TRUE
RBC-53,SA2,473.69721110000484,30,512.8468968253507,154.97133915798315,218.07597139840811,818.5479462865517,600.4719748881436,39.14968572534582,TRUE
RBC-27,SA2,479.5559222752089,30,524.8209801018351,154.04805471587306,228.7096563644003,828.1505327036051,599.4408763392048,45.26505782662616,TRUE
RBC-57,SA2,468.1982900338105,30,518.2682816866557,152.3685239348471,228.88661232297383,815.9683613395656,587.0817490165917,50.06999165284515,TRUE
RBC-14,SA2,427.0227208749745,30,505.32922407133884,157.20042477679115,207.27065281408193,819.042528952591,611.7718761385091,78.30650319636436,TRUE
RBC-58,SA2,421.3788193467743,30,507.2414285716359,153.0208118124672,219.1181417525361,817.1717882327232,598.0536464801871,85.86260922486156,TRUE
RBC-10,SA2,400.7935226947004,30,486.48064110069816,156.91796567115446,191.18147459627258,802.3008353274126,611.1193607311401,85.68711840599775,TRUE
RBC-49,SA2,401.6636860395736,30,497.9081195395889,155.59985249554902,207.23852937091644,809.6770400209239,602.4385106500074,96.2444335000153,TRUE
RBC-68,SA2,394.6716222011751,30,490.93881361415856,156.92970515551409,198.15274690670134,809.2880773057,611.1353303989986,96.26719141298344,TRUE
RBC-38,SA2,394.7405051652777,30,494.1863434320839,155.5055861643749,204.30015147993475,807.968631579855,603.6684800999203,99.44583826680622,TRUE
RBC-80,SA2,381.13749820990057,30,492.94044797414267,155.92893610324253,199.44320256743902,806.1063962026753,606.6631936352363,111.8029497642421,TRUE
RBC-83,SA2,372.1530379643955,30,487.25505611403406,158.2294502205942,191.372993871827,803.7984708676986,612.4254769958716,115.10201814963858,TRUE
RBC-28,SA2,376.9691937352609,30,492.95062767050734,153.3812198715547,202.43793220060593,800.6421221029899,598.204189902384,115.98143393524646,TRUE
RBC-13,SA2,375.155336014758,30,495.19082300483313,156.30256342964933,199.35574815199783,810.7027364648314,611.3469883128337,120.03548699007513,TRUE
RBC-86,SA2,347.34953859335747,30,477.7689867187702,157.07693453064402,187.78906502159407,799.1925350711986,611.4034700496045,130.4194481254127,TRUE
RBC-76,SA2,352.7543397946423,30,483.61845457037145,155.89550597931793,191.07200700635855,797.6537521635317,606.5817451571731,130.86411477572915,TRUE
RBC-45,SA2,343.2706651312378,30,472.97171009384766,156.86884186851208,184.1652723852974,795.0411279634224,610.875855578125,129.70104496260984,TRUE
RBC-74,SA2,334.5998109314087,30,468.96708548851666,155.73542363521724,181.28833406379573,783.5167865426221,602.2284524788263,134.36727455710798,TRUE
RBC-73,SA2,334.58659133392234,30,473.376544735203,158.0327416948262,180.0833889556419,792.7801673116486,612.6967783560067,138.78995340128068,TRUE
RBC-64,SA2,333.1132011167017,30,475.3675263565543,158.44278344816436,181.77812053364914,796.1321104986014,614.3539899649522,142.25432523985262,TRUE
RBC-65,SA2,333.1746767437363,30,476.32269059166555,157.21966260248877,186.1563734921108,792.9017304619047,606.7453569697939,143.14801384792923,TRUE
RBC-43,SA2,316.35951021236986,30,461.6713968033927,155.81572862572423,172.53976411590958,780.396663936478,607.8568998205685,145.31188659102287,TRUE
RBC-67,SA2,323.7505368575925,30,471.32441178208376,158.09807625087163,181.4266380392084,790.9913851942342,609.5647471550258,147.57387492449124,TRUE
RBC-63,SA2,309.79767890545384,30,463.0390757819872,154.13929245934168,180.90599043088247,780.5657556507498,599.6597652198673,153.24139687653337,TRUE
RBC-40,SA2,304.2305968765828,30,464.31710897909744,156.81261433259942,176.8252437319631,782.6930001805551,605.867756448592,160.08651210251463,TRUE
RBC-62,SA2,294.1748179881707,30,455.1136051037643,157.50961724686707,169.52445096025127,778.040617501342,608.5161665410908,160.93878711559364,TRUE
RBC-4,SA2,245.81913388551396,30,423.7800364447527,156.15678027650503,149.6342109821707,751.412127251489,601.7779162693182,177.96090255923872,TRUE
RBC-50,SA2,258.446257154348,30,445.753867017742,155.31454196499297,166.79415470254656,767.6111805852653,600.8170258827188,187.30760986339396,TRUE
RBC-106,SA3,302.1611222452241,30,488.98771968802845,156.71751130103428,196.6985546232424,804.6507223165053,607.9521676932629,186.82659744280437,TRUE
RBC-107,SA3,362.7355996669658,30,512.9157213793269,154.415559068023,220.6381599169475,820.2988720335893,599.6607121166418,150.18012171236109,TRUE
RBC-109,SA3,585.8673629762204,30,586.5554854753065,147.91011955902283,294.8089153976036,858.6541391463081,563.8452237487045,0.6881224990860346,TRUE
RBC-111,SA3,208.3581468407744,30,451.42104592987897,153.35779971280317,172.683053057192,767.7081118635983,595.0250588064064,243.06289908910458,TRUE
RBC-112,SA3,696.6746280818677,30,606.7795891459679,144.2022015371579,315.46890034474535,863.7832447156175,548.314344370872,-89.89503893589983,TRUE
RBC-113,SA3,236.40342631212428,30,466.7803118860408,157.92419399103574,178.19945877642448,792.9584106424068,614.7589518659822,230.37688557391652,TRUE
RBC-115,SA3,633.1056883038495,30,589.4347795527972,149.3870321965255,285.88784406480164,858.7211850793608,572.8333410145592,-43.670908751052366,TRUE
RBC-116,SA3,242.91546911949,30,455.9483349414349,156.55846071359002,170.58102877373554,775.4594682272589,604.8784394535234,213.03286582194488,TRUE
RBC-118,SA3,483.1685230100466,30,556.5363231651241,151.67382654544076,258.52142865042407,844.5603825675538,586.0389539171297,73.36780015507753,TRUE
RBC-119,SA3,249.79697542094743,30,471.4738786875416,155.33957725401606,183.50675211894566,786.7504660726626,603.2437139537169,221.6769032665942,TRUE
