lab_id,study_area,stevenson_age,stevenson_sd,post_mean,post_sd,q025,q975,ci_width,age_diff,exceeds_claimed
DHR-1675,SA1,374.93539103787873,30,465.69855859484164,155.56853641544367,175.80484189156982,784.2440157188902,608.4391738273204,90.76316755696291,TRUE
DHR-1677,SA1,213.6957111361277,30,368.39686871226456,150.39356846219744,125.3689792058179,691.0432553044161,565.6742760985982,154.70115757613686,TRUE
DHR-1678,SA1,280.8266072948364,30,422.9045300807777,156.1520718117997,148.15015606125803,748.5294508107245,600.3792947494665,142.07792278594133,TRUE
DHR-1682,SA1,651.7483021916865,30,568.7198373548352,148.06468848794205,276.4436385742291,845.4659647301056,569.0223261558765,-83.0284648368513,TRUE
DHR-1683,SA1,426.5167193130469,30,508.5838804499105,155.63797092903772,214.11745914329487,814.3489736491638,600.231514505869,82.0671611368636,TRUE
DHR-1685,SA1,480.7645098125408,30,514.6598300312195,153.09862189866774,223.65753657878844,819.0431051589565,595.385568580168,33.895320218678705,TRUE
DHR-1686,SA1,436.54112019220025,30,496.40272781764395,153.97185482470823,207.07218595812506,805.5073501423376,598.4351641842126,59.861607625443696,TRUE
DHR-1687,SA1,390.6429932004416,30,482.8813279805851,156.38157654724247,193.41296614106218,800.6713743743503,607.2584082332882,92.23833478014353,TRUE
DHR-1688,SA1,442.6149118903353,30,490.43507441954245,154.3814854528033,199.15082699223822,802.4184117784415,603.2675847862033,47.82016252920715,TRUE
DHR-1690,SA1,729.691721758466,30,595.0108051581036,146.3457070862756,299.9124708066111,864.060087329092,564.1476165224808,-134.68091660036237,TRUE
DHR-1693,SA1,492.5109912847379,30,521.5343262272711,151.22755618232262,234.83119219958962,816.373303335974,581.5421111363844,29.02333494253321,TRUE
DHR-1694,SA1,555.893679008092,30,564.4356816630592,148.54546828703224,273.5241277935536,846.7340411063033,573.2099133127497,8.542002654967177,TRUE
DHR-1696,SA1,389.2242545719028,30,486.6888354684121,156.72897110330675,195.5068138409272,802.2455362947475,606.7387224538203,97.46458089650929,TRUE
DHR-1697,SA1,409.08644696450807,30,495.339158907207,155.4803719318242,203.42200778331554,805.2292680303225,601.807260247007,86.25271194269891,TRUE
DHR-1698,SA1,434.7975773030522,30,511.0984848860962,155.6123964468377,217.16345337680445,819.6954447232388,602.5319913464343,76.30090758304397,TRUE
DHR-1699,SA1,361.9801577966529,30,458.4520320725895,155.6029176769549,176.04865683871193,775.7707683538933,599.7221115151814,96.47187427593656,TRUE
DHR-1700,SA1,481.121888787776,30,513.1764737562488,153.38464184426422,221.1143674986385,818.7529290381959,597.6385615395575,32.054584968472795,TRUE
DHR-1701,SA1,554.9297441403645,30,559.7775752120654,151.3052437246179,268.0866759090742,850.4004965582812,582.3138206492071,4.847831071700853,TRUE
DHR-1702,SA1,565.1736112270396,30,562.9836431116289,149.32121680274574,269.6162602922076,846.2293974576831,576.6131371654756,-2.189968115410693,TRUE
DHR-1705,SA1,493.7717763152206,30,521.7026696557467,155.57838538234222,224.27591056384182,828.0789399636251,603.8030293997833,27.930893340526097,TRUE
DHR-1706,SA1,343.901392362772,30,512.4546205303794,154.3162508920849,218.34591711559617,821.709386121376,603.3634690057798,168.55322816760741,TRUE
DHR-1707,SA1,380.3833439198452,30,480.4042784744936,156.32727114674057,185.17838544640003,798.5132362813033,613.33485083490325,100.02093455464842,TRUE
DHR-1709,SA1,361.4191080333792,30,472.87825907765324,158.1449857221119,182.22739843254536,794.9173147146713,612.689916282126,111.45915104427405,TRUE
DHR-1731,SA1,263.960412091285,30,404.9814818878671,152.13367168028094,142.96167148922535,727.9213607380922,584.9596892488669,141.02106979658214,TRUE
DHR-1732,SA1,306.0291933145509,30,434.60578686110415,154.53343708698944,157.50399395209965,754.4946610151841,596.9906670630844,128.57659354655323,TRUE
DHR-1734,SA1,454.9154276033966,30,481.33241463676706,156.32163983964227,191.21311947413747,802.0043797693428,610.7912602952053,26.416987033370447,TRUE
DHR-1735,SA1,617.0365467905003,30,545.9048655179713,150.88425189069494,255.01365750003865,835.6317250816422,580.6180675816036,-71.13168127252902,TRUE
DHR-1736,SA1,361.27250045021367,30,456.27054860831475,154.78393627861314,175.38513528386875,772.1315828998399,596.7464476159712,94.99804815810108,TRUE
DHR-1737,SA1,346.0734996005627,30,433.30059445988184,155.5620901039275,156.34349673748397,756.628876570069,600.285379832585,87.22709485931915,TRUE
DHR-1738,SA1,344.6335999841834,30,466.1623688844146,153.7954368380921,183.84563512697923,778.4075777712914,594.5619426443121,121.52876890023123,TRUE
DHR-1741,SA1,315.5411911857425,30,426.6754492899335,154.3491779733953,149.49681421895906,746.4054217266681,596.9086075077091,111.13425810419102,TRUE
DHR-1742,SA1,524.565601464411,30,537.1329485897759,152.43442110782976,243.94547762286774,834.8897227910717,590.9442451682039,12.567347125364904,TRUE
DHR-1743,SA1,263.92205206758075,30,412.62133166157287,153.1204355683721,145.86216862721346,734.8597999433961,588.9976313161826,148.69927959399212,TRUE
DHR-1744,SA1,476.8608334121389,30,516.1905466676858,156.35888859985965,220.10078108749232,823.1637752722717,603.0629941847793,39.32971325554689,TRUE
DHR-1745,SA1,238.8559290463193,30,383.9271095561247,152.65643764595185,130.66541259936838,710.5906883793627,579.9252757799943,145.07118050980543,TRUE
DHR-1751,SA1,632.6265011799674,30,552.1692913767084,154.6901282477379,255.02917560596822,847.6729428866989,592.6437672807307,-80.45720980325893,TRUE
DHR-1753,SA1,344.04264041739657,30,452.0521928275034,155.1806544998674,171.55759237992174,768.3445078542994,596.7869154743777,108.00955241010683,TRUE
DHR-1754,SA1,492.48648909195936,30,500.9898022588302,153.21223152326888,210.84842637411776,809.1336808489149,598.28525447479706,8.50331316687084,TRUE
DHR-1755,SA1,574.9577340882624,30,554.3243680449947,153.14951461788525,258.5088964149831,844.8820835779709,586.3731871629877,-20.633366043267756,TRUE
DHR-1756,SA1,672.0909688842577,30,589.8349994127185,145.67200280142217,297.6946954720678,858.4272778484432,560.7325823763754,-82.25596947153917,TRUE
DHR-1757,SA1,634.743345329585,30,562.5267431078946,149.61009555472938,271.66077808533123,845.1361883562402,573.4754102709089,-72.21660222169044,TRUE
DHR-1709,SA1,454.01116519523424,30,472.417116493272,154.07411039330555,185.68181026202126,787.8526924432036,602.1708821811824,18.405951298037735,TRUE
DHR-1710,SA1,521.4678340497006,30,525.7037513320698,155.1197025559833,226.4153282274517,829.0820165462516,602.6666883187999,4.235917282369201,TRUE
DHR-1711,SA1,400.9035143117146,30,499.5699730338673,154.76385011575712,209.1747116507704,809.6430657850387,600.4683541342683,98.6664587221527,TRUE
DHR-1713,SA1,418.7322638268384,30,499.5783408382311,154.65736070077176,200.3722463740305,810.8813493869235,610.509103012893,80.84607701139271,TRUE
DHR-1714,SA1,387.93356192333886,30,500.15282208379955,156.27847923202944,208.6701148906461,812.9300319835518,604.2599170929057,112.21926016046069,TRUE
DHR-1715,SA1,420.66638436857465,30,507.2683057496045,152.65749755116627,215.78728097461823,815.502343117136,599.7150621425178,86.60192138102985,TRUE
DHR-1716,SA1,450.07242250860935,30,508.2705541918733,154.59001575386853,216.52843444924358,819.1855974364461,602.6571629872025,58.198131683263966,TRUE
DHR-1717,SA1,458.5911209018434,30,508.15114860923234,153.9095127005108,216.8226384348482,814.2800657281141,597.4574272932659,49.56002770738894,TRUE
DHR-1718,SA1,355.3786821651311,30,488.37540136735527,155.58018746649725,199.55527753257064,801.0171477991925,601.4618702666219,132.99671920222414,TRUE
DHR-1720,SA1,396.14886531926567,30,494.01036023483704,153.79854923221973,202.3496350704609,802.8524870167603,600.5028519462994,97.86149491557137,TRUE
DHR-1721,SA1,470.45448216620093,30,517.8208092422492,153.95021865204382,225.10535787365663,821.4928458933409,596.3874880196843,47.366327076048265,TRUE
DHR-1722,SA1,392.23267312317626,30,500.79649993968286,155.69404350170495,208.41205824251756,809.2146779732503,600.8026197307328,108.5638268165066,TRUE
DHR-1723,SA1,508.1339408958615,30,512.638811230804,155.08914777091007,219.39619742802668,820.5155190446583,601.1193216166316,4.5048703349424954,TRUE
DHR-1724,SA1,518.3377955204811,30,523.4283747132306,153.32949862172157,228.9969575667592,822.3587653357539,593.3618077689947,5.0905791927494874,TRUE
DHR-1725,SA1,286.0070053588212,30,466.09227847735656,155.90671029955988,180.21062886908635,784.8128807984031,604.6022519293167,180.08527311853538,TRUE
DHR-1726,SA1,391.80112125047606,30,497.11392421379463,151.34958744936733,211.48167133804006,801.9764914337948,590.4948200957547,105.31280296331857,TRUE
DHR-1727,SA1,492.61859052003183,30,521.8258069033849,154.73078537693414,225.84404783957095,826.5876643762072,600.7436165366362,29.207216383353057,TRUE
DHR-1590,SA1,669.483607652194,30,567.0189284935118,149.28772522550292,275.4413595241077,848.8285647731764,573.3872052490686,-102.4646791586822,TRUE
DHR-1591,SA1,602.2333574635761,30,536.427782808407,153.7504866792869,238.34817904587885,835.7864177319703,597.4382386860915,-65.80557465516915,TRUE
DHR-1592,SA1,731.9302452135116,30,719.7912119012421,115.9244164812256,465.65988783522505,890.6175332162732,424.9576453810481,-12.139033312269476,TRUE
DHR-1594,SA1,403.4780327891896,30,585.6367549263629,146.12306099443074,296.5771313594918,855.9495144087571,559.3723830492653,182.15872213717324,TRUE
DHR-1596,SA1,713.855453958638,30,570.4470184361296,151.2958110114553,272.06522954732037,854.0259979770769,581.9607684297566,-143.4084355225084,TRUE
DHR-1598,SA1,667.3933636085038,30,552.0756267894498,149.58702319598225,260.7181906795994,840.2493533295371,579.5311626499378,-115.31773681905406,TRUE
DHR-1599,SA1,648.7736745022804,30,549.6380955118716,150.66638236355973,257.85123323557593,838.4435756525569,580.592342416981,-99.13557899040882,TRUE
DHR-1600,SA1,507.9705622284028,30,493.3486602396527,152.6723982672786,205.745467152975,803.1087467452629,597.3632795922879,-14.621901988750096,TRUE
DHR-1601,SA1,376.52471927844215,30,488.2570475576101,153.90051223798542,201.77909659778405,792.5509853415389,590.7718887437549,111.73232827916797,TRUE
DHR-1602,SA1,520.4604903695785,30,512.7924555652792,153.44427193366263,219.59806868389256,821.7313555841699,602.1332869002774,-7.668034804299282,TRUE
DHR-1603,SA1,582.6132181338534,30,536.5871296970367,151.22851689795294,242.2697500004127,830.4874677106214,588.2177177102087,-46.02608843681662,TRUE
DHR-1604,SA1,606.4923768344593,30,547.7858601408376,150.4020706228474,253.21009111563907,835.5677790357984,582.3576879201593,-58.706516693621666,TRUE
DHR-1605,SA1,567.501999348058,30,526.9360594454492,152.02266292619012,237.05020896425935,823.6769417947925,586.6267328305331,-40.56593990260876,TRUE
DHR-1606,SA1,677.9971899131199,30,545.1929080875835,153.48832830347524,249.73775858615312,845.3525615546366,595.6148029684834,-132.80428182553635,TRUE
DHR-1607,SA1,512.7682767200299,30,509.9597156688811,153.68429302113606,219.98721633094812,818.1263573406344,598.1391410096862,-2.8085610511488426,TRUE
DHR-1608,SA1,628.7039325426923,30,547.6434035532487,152.38302623979592,253.08347811877584,842.5336743053324,589.4501961865566,-81.06052898944358,TRUE
DHR-1609,SA1,529.3130860081333,30,526.574327103554,152.17367367379575,229.7900312508441,824.9279852134111,595.137953962567,-2.7387589045792993,TRUE
DHR-1610,SA1,531.556955508326,30,519.8788923810176,153.44930325333698,227.80564510161673,821.6706114705352,593.8649663689184,-11.678063127308405,TRUE
DHR-1611,SA1,682.16361001649,30,560.0162138511396,148.16277783441643,273.3389351274835,842.8978996896518,569.5589645621683,-122.14739616535041,TRUE
DHR-1612,SA1,541.8918430176484,30,526.0401357260217,152.00703281257083,232.08158385166757,823.0036333382685,590.9220494866009,-15.851707291626667,TRUE
DHR-1613,SA1,662.4600180202739,30,543.4119088737046,152.17468160571758,253.0321359457109,839.6777505139185,586.6456145682075,-119.04810914656923,TRUE
DHR-1614,SA1,234.28183100815835,30,491.38633865688854,152.5983819324094,203.63907490157152,800.8012385592999,597.1621636577283,257.1045076487302,TRUE
DHR-1615,SA1,465.9227642626125,30,509.4075537539288,155.91525885897255,214.90504632822305,820.8425973443298,605.9375510161067,43.48478949131635,TRUE
RBC-39,SA2,715.7544605623588,30,576.4946167957878,148.75205161410483,282.38885160028684,853.9292364213551,571.5403848210683,-139.25984376657095,TRUE
RBC-11,SA2,636.7559828000211,30,552.0522670206369,154.03716588233152,254.4328843057679,843.5415463300872,589.1086620243193,-84.7037157793842,TRUE
RBC-78,SA2,636.6712827153008,30,554.370638539559,152.58845553290385,252.75338544584008,842.4273226903869,589.6739372445468,-82.30064417574181,TRUE
RBC-25,SA2,576.3906315750731,30,549.7877029354621,152.22500391337996,253.68847351909602,841.7991719042153,588.1106983851193,-26.602928639611036,TRUE
RBC-22,SA2,625.1248811612761,30,567.0778009833643,148.77179017456507,272.75005083961065,847.4902089435186,574.740158103908,-58.047080177911766,TRUE
RBC-55,SA2,540.8180431452598,30,535.4683431352581,154.97292262293888,236.3421735469494,834.1524416037619,597.8102680568124,-5.349700010001698,TRUE
RBC-8,SA2,733.7143797232065,30,581.9998261223816,148.85899873911805,287.9727570681847,856.370794874601,568.3980378064163,-151.71455360082496,TRUE
RBC-48,SA2,696.623859046843,30,570.2941364155789,149.84842718993661,275.5231783888956,850.6913354403041,575.1681570514086,-126.32972263126408,TRUE
RBC-75,SA2,659.0013883101724,30,557.9546451618216,150.99029602598873,263.3014267700082,847.4211037806172,584.1196770106089,-101.04674314835074,TRUE
RBC-12,SA2,655.088636720405,30,570.4240590470167,148.11218776397644,279.05623674615066,851.094597197124,572.0383604509734,-84.6645776733883,TRUE
RBC-16,SA2,642.5541702422568,30,570.2366878761616,151.64187272071723,270.16057126908385,855.6287699516814,585.4681986825976,-72.31748236609519,TRUE
RBC-9,SA2,613.7856585978385,30,549.7245053947548,154.14576533867918,253.01825865513538,843.1608226167779,590.1425639616425,-64.06115320308368,TRUE
RBC-5,SA2,631.9434018195329,30,573.7807457901872,151.3275787520816,275.3265062845619,859.859663592933,584.5331573083711,-58.162656029345726,TRUE
RBC-41,SA2,611.1409675407415,30,552.4062347049227,153.17624415217773,250.6092651064026,839.5353045171679,588.9260394107653,-58.73473283581882,TRUE
RBC-37,SA2,603.3405325586376,30,550.6169137601648,152.2444441459747,251.95797327039662,841.4233881900939,589.4654149196972,-52.723618798472785,TRUE
RBC-54,SA2,594.804191247386,30,546.1470636795625,152.79162107965277,249.8940443674491,839.3418682363317,589.4478238688826,-48.65712756782352,TRUE
RBC-18,SA2,558.5151767506414,30,543.3403685847851,152.8880928854874,250.15123144381533,837.5578012743001,587.4065698304848,-15.174808165856348,TRUE
RBC-71,SA2,551.9963338634028,30,543.5057916460225,153.19140036207898,245.23457015062084,838.61560206013,593.3810319095091,-8.490542217380266,TRUE
RBC-47,SA2,547.8973003958097,30,536.449629146479,152.6462566309689,245.20694301173978,832.3519794733708,587.145036461631,-11.44767124933071,TRUE
RBC-70,SA2,269.9504156592945,30,447.42871029440226,154.5148277057086,169.54993889474756,768.0571825764212,598.5072436816736,177.47829463510777,TRUE
RBC-52,SA2,537.9346535529379,30,535.9559268627726,154.24471236881917,242.62306904693523,832.6864841782004,590.0634151312652,-1.978726690165331,TRUE
RBC-32,SA2,530.037776871802,30,538.4148546000206,151.9818052948647,246.83484779986233,833.4119021127035,586.5770543128411,8.377077728218637,TRUE
RBC-59,SA2,506.5814681671292,30,531.6398766689722,149.92517009963444,243.35990752268657,825.9454770721683,582.5855695494818,25.05840850184302,TRUE
RBC-53,SA2,473.69721110000484,30,513.1240952021091,153.9954983301254,219.58707197942445,822.634334722202,603.0472627427775,39.426884102104225,TRUE
RBC-27,SA2,479.5559222752089,30,525.02790313953,151.33856502776436,235.09481831374677,823.4500428616722,588.3552245479254,45.471980864321154,TRUE
RBC-57,SA2,468.1982900338105,30,517.7812681048589,153.44181623353475,224.6285116753131,816.8082120488216,592.1797003735085,49.58297807104839,TRUE
RBC-14,SA2,427.0227208749745,30,504.97666017409597,155.6701949808028,209.79253617773784,815.694528252399,605.9019920746612,77.95393929912149,TRUE
RBC-58,SA2,421.3788193467743,30,506.2265766493762,155.51557083763467,213.8913378541737,819.0904897956431,605.1991519414694,84.8477573026019,TRUE
RBC-10,SA2,400.7935226947004,30,485.47279926242436,153.875481434983,196.27276956534774,794.4955485420385,598.2227789766907,84.67927656772395,TRUE
RBC-49,SA2,401.6636860395736,30,496.21939636828427,156.18974775360323,201.59322084481076,807.4790175795116,605.8857967347009,94.55571032871069,TRUE
RBC-68,SA2,394.6716222011751,30,490.617359060522,155.77149652992748,199.92863546756695,808.0856422475666,608.1570067799996,95.94573685934688,TRUE
RBC-38,SA2,394.7405051652777,30,493.530044966983,157.21824339750046,201.08506716831283,809.8130331243215,608.7279659560086,98.7895398017053,TRUE
RBC-80,SA2,381.13749820990057,30,493.22490711898405,154.3944347140914,204.28670331328323,810.304410612347,606.0177072990639,112.08740890908348,TRUE
RBC-83,SA2,372.1530379643955,30,486.8064605459847,156.08452783336168,194.70165276348854,801.2558613023627,606.5542085388743,114.65342258158921,TRUE
RBC-28,SA2,376.9691937352609,30,492.3813496545697,157.10622388540258,194.888758738976,804.6305008721449,609.7417421331689,115.41215591930882,TRUE
RBC-13,SA2,375.155336014758,30,496.89171883193944,156.64183077604918,200.9202705032505,810.9769989681779,610.0567284649273,121.73638281718144,TRUE
RBC-86,SA2,347.34953859335747,30,476.79619849695393,157.7244085359712,184.7850491838647,795.7542096160983,610.9691604322336,129.44665990359647,TRUE
RBC-76,SA2,352.7543397946423,30,483.4185324659663,157.16260558048558,191.5287144995051,803.3108084516184,611.7820939521133,130.66419267132397,TRUE
RBC-45,SA2,343.2706651312378,30,474.4475286350994,157.80795496914848,183.31634268118552,797.0140019206333,613.6976592394478,131.17686350386157,TRUE
RBC-74,SA2,334.5998109314087,30,468.63308637635004,156.75701153337883,175.51443458551825,786.1860687138678,610.6716341283495,134.03327544494135,TRUE
RBC-73,SA2,334.58659133392234,30,474.2584444804242,157.68616935905342,184.4299589875611,793.842873630371,609.4129146428098,139.67185314650186,TRUE
RBC-64,SA2,333.1132011167017,30,475.2145659692336,155.44514108061628,186.0057673207358,790.2521878089947,604.2464204882589,142.1013648525319,TRUE
RBC-65,SA2,333.1746767437363,30,474.81410971494836,156.51325643248938,184.44143747250607,793.7996617331814,609.3582242606753,141.63943297121205,TRUE
RBC-43,SA2,316.35951021236986,30,460.0473245164854,155.27582865345576,177.49512502557246,775.0075818701143,597.5124568445419,143.68781430411553,TRUE
RBC-67,SA2,323.7505368575925,30,472.42905222592395,158.14978239926643,179.31985828050776,796.4738897755763,617.1540314950685,148.67851536833143,TRUE
RBC-63,SA2,309.79767890545384,30,461.74194725997285,156.77519143228403,176.69289683810584,789.3221645265662,612.6292676884603,151.944268354519,TRUE
RBC-40,SA2,304.2305968765828,30,464.6004429636821,157.7223202300104,175.33717175584832,783.4572083936181,608.1200366377698,160.3698460870993,TRUE
RBC-62,SA2,294.1748179881707,30,454.48162565234065,156.25501682535676,168.8746687689491,777.0393222025546,608.1646534336055,160.30680766416998,TRUE
RBC-4,SA2,245.81913388551396,30,421.76311890837025,156.578917544996,147.09154322591476,751.6734883689861,604.5819451430714,175.94398502285628,TRUE
RBC-50,SA2,258.446257154348,30,445.2704745571833,156.59560648457176,159.628223925386,770.6432149058193,611.0149909804333,186.8242174028353,TRUE
RBC-106,SA3,302.1611222452241,30,489.3106985489995,155.18663155067588,196.58501338677635,799.0623335735349,602.4773201867586,187.1495763037754,TRUE
RBC-107,SA3,362.7355996669658,30,513.3620211152747,157.6817263208218,211.70112233215053,823.4744517119233,611.7733293797728,150.62642144830892,TRUE
RBC-109,SA3,585.8673629762204,30,583.9656894820284,149.70047586655653,286.3166638092565,859.0757012939415,572.759037484685,-1.9016734941919822,TRUE
RBC-111,SA3,208.3581468407744,30,450.7861175852992,156.4233678721707,168.49229722187673,771.2890958920356,602.7967986701589,242.42797074452483,TRUE
RBC-112,SA3,696.6746280818677,30,606.5666368448207,145.42601042528042,312.60404544801105,867.3133516181441,554.709306170133,-90.10799123704703,TRUE
RBC-113,SA3,236.40342631212428,30,466.40010160801006,159.16478730762026,174.9199434305928,786.7643416622282,611.8443982316353,229.99667529588578,TRUE
RBC-115,SA3,633.1056883038495,30,587.4371821191876,148.55156243246427,289.749343516534,859.3043144411077,569.5549709245738,-45.668506184661965,TRUE
RBC-116,SA3,242.91546911949,30,457.69524716754376,157.9363390361156,167.20398040079797,780.5272794578623,613.3232990570643,214.77977804805374,TRUE
RBC-118,SA3,483.1685230100466,30,557.4331782439484,151.7620916013518,262.9666688680943,847.287929226363,584.3212603582687,74.2646552339018,TRUE
RBC-119,SA3,249.79697542094743,30,471.40747306989357,156.49589607595522,182.9457493035437,793.127633791844,610.1818844883003,221.61049764894614,TRUE
RBC-123,SA3,722.0617973936683,30,612.8140047882805,141.52180145242212,328.4293891102434,864.7313594723472,536.3019703621038,-109.24779260538776,TRUE
